unit_id,item_id,games,top4_rate,avg_placement
TFT17_Akali,TFT_Item_RunaansHurricane,113,0.5221238938053098,4.539823008849558
TFT17_Akali,TFT_Item_HextechGunblade,219,0.5205479452054794,4.360730593607306
TFT17_Akali,TFT_Item_UnstableConcoction,972,0.5154320987654321,4.481481481481482
TFT17_Akali,TFT_Item_Bloodthirster,491,0.515274949083503,4.531568228105907
TFT17_Akali,TFT17_Item_Artifact_EvelynnArtifact,35,0.5142857142857142,4.6571428571428575
TFT17_Akali,TFT_Item_NightHarvester,72,0.5138888888888888,4.388888888888889
TFT17_Akali,TFT17_Item_FlexTraitEmblemItem,47,0.5106382978723404,4.468085106382978
TFT17_Akali,TFT_Item_InfinityEdge,241,0.5103734439834025,4.423236514522822
TFT17_Akali,TFT_Item_SparringGloves,154,0.5064935064935064,4.324675324675325
TFT17_Akali,TFT_Item_ArchangelsStaff,81,0.5061728395061729,4.679012345679013
TFT17_Akali,TFT17_Item_ShieldTankEmblemItem,8,0.5,4.75
TFT17_Akali,TFT5_Item_GuinsoosRagebladeRadiant,6,0.5,4.833333333333333
TFT17_Akali,TFT_Item_Artifact_Dawncore,10,0.5,4.2
TFT17_Akali,TFT_Item_TearOfTheGoddess,59,0.4915254237288136,4.728813559322034
TFT17_Akali,TFT_Item_TacticiansRing,43,0.4883720930232558,4.465116279069767
TFT17_Akali,TFT_Item_RedBuff,84,0.4880952380952381,4.583333333333333
TFT17_Akali,TFT_Item_StatikkShiv,103,0.4854368932038835,4.58252427184466
TFT17_Akali,TFT_Item_Redemption,73,0.4794520547945205,4.6438356164383565
TFT17_Akali,TFT17_Item_ASTraitEmblemItem,386,0.4792746113989637,4.639896373056994
TFT17_Akali,TFT17_EkkoOffering_AnomalyItem,48,0.4791666666666667,4.729166666666667
TFT17_Akali,TFT_Item_DragonsClaw,42,0.47619047619047616,4.404761904761905
TFT17_Akali,TFT_Item_BrambleVest,61,0.47540983606557374,4.60655737704918
TFT17_Akali,TFT_Item_ThiefsGloves,1223,0.47506132461161077,4.611610793131644
TFT17_Akali,TFT_Item_GargoyleStoneplate,74,0.47297297297297297,4.824324324324325
TFT17_Akali,TFT_Item_BlueBuff,163,0.4723926380368098,4.644171779141105
TFT17_Akali,TFT_Item_SpearOfShojin,117,0.4700854700854701,4.6923076923076925
TFT17_Akali,TFT_Item_SpectralGauntlet,81,0.4691358024691358,4.592592592592593
TFT17_Akali,TFT17_Item_PrimordianEmblemItem,107,0.4672897196261682,4.757009345794392
TFT17_Akali,TFT17_Item_PsyOps_ChemicalCapacitorMod,15,0.4666666666666667,4.466666666666667
TFT17_Akali,TFT_Item_TitansResolve,254,0.4645669291338583,4.7952755905511815
TFT17_Akali,TFT17_Item_AstronautEmblemItem,26,0.46153846153846156,4.846153846153846
TFT17_Akali,TFT_Item_WarmogsArmor,98,0.45918367346938777,4.622448979591836
TFT17_Akali,TFT17_Item_PsyOpsEmblemItem,48,0.4583333333333333,5.0
TFT17_Akali,TFT_Item_LastWhisper,182,0.45054945054945056,4.7032967032967035
TFT17_Akali,TFT17_Item_PsyOps_SympatheticImplantMod,69,0.4492753623188406,4.797101449275362
TFT17_Akali,TFT17_Item_PulsefireEmblemItem,29,0.4482758620689655,4.862068965517241
TFT17_Akali,TFT_Item_JeweledGauntlet,85,0.4470588235294118,4.705882352941177
TFT17_Akali,TFT17_Item_SpaceGrooveEmblemItem,18,0.4444444444444444,4.833333333333333
TFT17_Akali,TFT17_Item_AnimaSquadEmblemItem,34,0.4411764705882353,4.764705882352941
TFT17_Akali,TFT17_Item_HPTankEmblemItem,39,0.4358974358974359,4.6923076923076925
TFT17_Akali,TFT_Item_FrozenHeart,79,0.43037974683544306,4.89873417721519
TFT17_Akali,TFT_Item_GuinsoosRageblade,156,0.42948717948717946,4.910256410256411
TFT17_Akali,TFT_Item_Morellonomicon,124,0.4274193548387097,4.814516129032258
TFT17_Akali,TFT_Item_Crownguard,75,0.4266666666666667,4.8
TFT17_Akali,TFT17_Item_PsyOps_DroneMod,66,0.42424242424242425,4.863636363636363
TFT17_Akali,TFT_Item_RapidFireCannon,165,0.42424242424242425,4.963636363636364
TFT17_Akali,TFT4_Item_OrnnZhonyasParadox,15,0.4,4.666666666666667
TFT17_Akali,TFT5_Item_RapidFirecannonRadiant,5,0.4,4.8
TFT17_Akali,TFT17_Item_FavoredEmblemItem,33,0.3939393939393939,4.878787878787879
TFT17_Akali,TFT_Item_ChainVest,36,0.3888888888888889,4.833333333333333
TFT17_Akali,TFT17_Item_DarkStarEmblemItem,31,0.3870967741935484,4.741935483870968
TFT17_Akali,TFT17_AnimaSquadItem_Tier0_LeakyPrototype,13,0.38461538461538464,5.0
TFT17_Akali,TFT17_AnimaSquadItem_Tier0_SparkingPrototype,26,0.38461538461538464,4.576923076923077
TFT17_Akali,TFT_Item_NeedlesslyLargeRod,72,0.375,4.958333333333333
TFT17_Akali,TFT_Item_GiantsBelt,46,0.3695652173913043,5.195652173913044
TFT17_Akali,TFT17_Item_SummonTraitEmblemItem,28,0.35714285714285715,4.892857142857143
TFT17_Akali,TFT_Item_RabadonsDeathcap,73,0.3561643835616438,5.2465753424657535
TFT17_Akali,TFT17_AnimaSquadItem_Tier1_SavageSlicer,12,0.3333333333333333,5.5
TFT17_Akali,TFT17_Item_Artifact_EkkoArtifact,6,0.3333333333333333,5.0
TFT17_Akali,TFTEvent5YR_Item_GlacialMallet,6,0.3333333333333333,6.166666666666667
TFT17_Akali,TFTEvent5YR_Item_SevikasJinxedArm,12,0.3333333333333333,5.25
TFT17_Akali,TFT_Item_Artifact_SeekersArmguard,6,0.3333333333333333,5.5
TFT17_Akali,TFT_Item_Spatula,6,0.3333333333333333,5.666666666666667
TFT17_Akali,TFT4_Item_OrnnTheCollector,11,0.2727272727272727,5.090909090909091
TFT17_Akali,TFT17_AnimaSquadItem_Tier1_GuidingHex,16,0.25,5.8125
TFT17_Akali,TFT5_Item_GuardianAngelRadiant,6,0.16666666666666666,6.333333333333333
TFT17_Akali,TFT_Item_Artifact_SilvermereDawn,7,0.14285714285714285,5.285714285714286
TFT17_Akali,TFT_Item_Artifact_LudensTempest,5,0.0,6.4
TFT17_AurelionSol,TFT17_AnimaSquadItem_Tier3_Annihilator,5,1.0,1.8
TFT17_AurelionSol,TFT_Item_EmptyBag,5,1.0,1.4
