placement,top4,level,gold_left,last_round,level_efficiency,top_trait,active_trait_count,unit_star_avg,unit_count,item_concentration,damage_to_players,players_eliminated,_unit_items,_traits_raw,match_id,game_version,game_datetime,puuid,is_me
1,1,8,2,41,0.1951219512195122,TFT17_RhaastUniqueTrait,6,2.5714285714285716,7,0.3265306122448981,231,3,"{""TFT17_Akali"": [""TFT_Item_TitansResolve"", ""TFT_Item_MadredsBloodrazor"", ""TFT_Item_RapidFireCannon""], ""TFT17_Aurora"": [""TFT_Item_Morellonomicon"", ""TFT_Item_MadredsBloodrazor"", ""TFT_Item_SpearOfShojin""], ""TFT17_Maokai"": [""TFT_Item_FrozenHeart"", ""TFT_Item_RedBuff"", ""TFT_Item_SpectralGauntlet""], ""TFT17_Urgot"": [""TFT_Item_InfinityEdge"", ""TFT_Item_MadredsBloodrazor"", ""TFT_Item_Quicksilver""], ""TFT17_Rhaast"": [""TFT_Item_Crownguard"", ""TFT_Item_IonicSpark""], ""TFT17_AurelionSol"": [], ""TFT17_Galio"": []}","[{""name"": ""TFT17_AnimaSquad"", ""style"": 0}, {""name"": ""TFT17_DRX"", ""style"": 1}, {""name"": ""TFT17_FlexTrait"", ""style"": 1}, {""name"": ""TFT17_HPTank"", ""style"": 1}, {""name"": ""TFT17_ManaTrait"", ""style"": 0}, {""name"": ""TFT17_Mecha"", ""style"": 2}, {""name"": ""TFT17_MeleeTrait"", ""style"": 1}, {""name"": ""TFT17_RhaastUniqueTrait"", ""style"": 3}]",NA1_5550565612,Linux Version 16.9.771.8383 (Apr 29 2026/11:01:44) [PUBLIC] <Releases/16.9>,1777568009911,me7Td6NWXzgyd7Z0Iw4tCbbBaSO1ccHnfRE-Z8t8jTjO-DEOkXZ3CFnpvAuw-g1VG_m_1O8F2q9kNw,0
5,0,8,22,28,0.2857142857142857,TFT17_JhinUniqueTrait,6,1.7777777777777777,9,0.5777777777777777,58,0,"{""TFT17_Lissandra"": [], ""TFT17_IvernMinion"": [""TFT_Item_DragonsClaw"", ""TFT_Item_RedBuff"", ""TFT_Item_BrambleVest""], ""TFT17_Mordekaiser"": [""TFT_Item_GuardianAngel"", ""TFT_Item_SteraksGage""], ""TFT17_Pantheon"": [], ""TFT17_Illaoi"": [], ""TFT17_Kaisa"": [""TFT_Item_BlueBuff"", ""TFT_Item_InfinityEdge"", ""TFT_Item_LastWhisper""], ""TFT17_Karma"": [""TFT_Item_Deathblade""], ""TFT17_Jhin"": [""TFT_Item_NeedlesslyLargeRod""], ""TFT17_Summon"": []}","[{""name"": ""TFT17_APTrait"", ""style"": 1}, {""name"": ""TFT17_AnimaSquad"", ""style"": 0}, {""name"": ""TFT17_AssassinTrait"", ""style"": 0}, {""name"": ""TFT17_Astronaut"", ""style"": 0}, {""name"": ""TFT17_DarkStar"", ""style"": 2}, {""name"": ""TFT17_FlexTrait"", ""style"": 1}, {""name"": ""TFT17_HPTank"", ""style"": 0}, {""name"": ""TFT17_JhinUniqueTrait"", ""style"": 3}, {""name"": ""TFT17_ManaTrait"", ""style"": 0}, {""name"": ""TFT17_RangedTrait"", ""style"": 0}, {""name"": ""TFT17_ShieldTank"", ""style"": 1}, {""name"": ""TFT17_SummonTrait"", ""style"": 1}, {""name"": ""TFT17_Timebreaker"", ""style"": 0}]",NA1_5550565612,Linux Version 16.9.771.8383 (Apr 29 2026/11:01:44) [PUBLIC] <Releases/16.9>,1777568009911,TuE-_sqgOI26gYLh8gSj6K6dAJJzkD3YKwJfkZPYmxVKNs2Y6_UDiuIWDNfvDczJvNHVp_1hBIY8fQ,1
4,1,8,0,30,0.26666666666666666,TFT17_FioraUniqueTrait,6,1.625,8,0.45192307692307687,72,0,"{""TFT17_MissFortune"": [], ""TFT17_Illaoi"": [""TFT_Item_NightHarvester"", ""TFT_Item_Redemption"", ""TFT_Item_NightHarvester""], ""TFT17_Viktor"": [], ""TFT17_Nunu"": [""TFT_Item_WarmogsArmor""], ""TFT17_Xayah"": [""TFT_Item_GuinsoosRageblade"", ""TFT_Item_InfinityEdge"", ""TFT_Item_LastWhisper""], ""TFT17_Fiora"": [], ""TFT17_Shen"": [""TFT_Item_ThiefsGloves"", ""TFT_Item_JeweledGauntlet"", ""TFT_Item_RunaansHurricane""], ""TFT17_Zed"": [""TFT_Item_Bloodthirster"", ""TFT_Item_SpearOfShojin"", ""TFT_Item_SteraksGage""]}","[{""name"": ""TFT17_AnimaSquad"", ""style"": 0}, {""name"": ""TFT17_FioraUniqueTrait"", ""style"": 3}, {""name"": ""TFT17_ManaTrait"", ""style"": 1}, {""name"": ""TFT17_MeleeTrait"", ""style"": 0}, {""name"": ""TFT17_MissFortuneUndeterminedTrait"", ""style"": 0}, {""name"": ""TFT17_MissFortuneUniqueTrait"", ""style"": 3}, {""name"": ""TFT17_PsyOps"", ""style"": 0}, {""name"": ""TFT17_RangedTrait"", ""style"": 0}, {""name"": ""TFT17_ResistTank"", ""style"": 0}, {""name"": ""TFT17_ShenUniqueTrait"", ""style"": 3}, {""name"": ""TFT17_ShieldTank"", ""style"": 1}, {""name"": ""TFT17_Stargazer_Mountain"", ""style"": 0}, {""name"": ""TFT17_SummonTrait"", ""style"": 0}, {""name"": ""TFT17_ZedUniqueTrait"", ""style"": 3}]",NA1_5550565612,Linux Version 16.9.771.8383 (Apr 29 2026/11:01:44) [PUBLIC] <Releases/16.9>,1777568009911,p9HGwzECZedI4Bo5QU39gRzhgF5HhLIsioSjreQtZ_t2DDex92-h9B4KVH_-BQqloSw73yfM7z69VA,0
3,1,8,0,35,0.22857142857142856,TFT17_ShieldTank,5,2.2222222222222223,9,0.5128205128205128,136,0,"{""TFT17_Teemo"": [""TFT_Item_GuinsoosRageblade"", ""TFT_Item_MadredsBloodrazor"", ""TFT_Item_StatikkShiv""], ""TFT17_Nasus"": [""TFT_Item_WarmogsArmor"", ""TFT_Item_GargoyleStoneplate"", ""TFT_Item_Redemption""], ""TFT17_Leona"": [], ""TFT17_Lissandra"": [], ""TFT17_Mordekaiser"": [], ""TFT17_Illaoi"": [""TFT_Item_GargoyleStoneplate"", ""TFT_Item_NightHarvester"", ""TFT_Item_RedBuff""], ""TFT17_Nami"": [""TFT_Item_HextechGunblade""], ""TFT17_Nunu"": [""TFT_Item_ThiefsGloves"", ""TFT_Item_BrambleVest"", ""TFT_Item_Bloodthirster""], ""TFT17_Summon"": []}","[{""name"": ""TFT17_ADMIN"", ""style"": 0}, {""name"": ""TFT17_APTrait"", ""style"": 1}, {""name"": ""TFT17_AnimaSquad"", ""style"": 0}, {""name"": ""TFT17_DarkStar"", ""style"": 1}, {""name"": ""TFT17_ManaTrait"", ""style"": 0}, {""name"": ""TFT17_ShieldTank"", ""style"": 2}, {""name"": ""TFT17_SpaceGroove"", ""style"": 2}, {""name"": ""TFT17_Stargazer_Mountain"", ""style"": 0}, {""name"": ""TFT17_SummonTrait"", ""style"": 1}]",NA1_5550565612,Linux Version 16.9.771.8383 (Apr 29 2026/11:01:44) [PUBLIC] <Releases/16.9>,1777568009911,AeGb6dEAiYW9E337uP37gFK6AMWRsxo9kGI-_3if2N08xNKibSYjzyAn67bhy4xh304DMUd9Fl9Hlw,0
2,1,9,11,41,0.21951219512195122,TFT17_Primordian,10,2.0,9,0.25555555555555554,198,4,"{""TFT17_Briar"": [""TFT_Item_TitansResolve"", ""TFT_Item_SteraksGage"", ""TFT_Item_Bloodthirster""], ""TFT17_RekSai"": [""TFT_Item_RedBuff"", ""TFT_Item_SpectralGauntlet"", ""TFT_Item_Redemption""], ""TFT17_Belveth"": [""TFT_Item_Deathblade"", ""TFT_Item_MadredsBloodrazor"", ""TFT17_Item_Artifact_EvelynnArtifact""], ""TFT17_Akali"": [], ""TFT17_Kaisa"": [], ""TFT17_Rhaast"": [""TFT_Item_ThiefsGloves"", ""TFT_Item_RedBuff"", ""TFT_Item_UnstableConcoction""], ""TFT17_Kindred"": [""TFT_Item_GuinsoosRageblade"", ""TFT_Item_RapidFireCannon""], ""TFT17_TahmKench"": [""TFT_Item_ThiefsGloves"", ""TFT_Item_NightHarvester"", ""TFT_Item_BrambleVest""], ""TFT17_Jhin"": [""TFT_Item_MadredsBloodrazor"", ""TFT_Item_LastWhisper"", ""TFT_Item_Deathblade""]}","[{""name"": ""TFT17_ASTrait"", ""style"": 1}, {""name"": ""TFT17_AnimaSquad"", ""style"": 0}, {""name"": ""TFT17_AssassinTrait"", ""style"": 1}, {""name"": ""TFT17_DRX"", ""style"": 1}, {""name"": ""TFT17_DarkStar"", ""style"": 1}, {""name"": ""TFT17_HPTank"", ""style"": 1}, {""name"": ""TFT17_JhinUniqueTrait"", ""style"": 3}, {""name"": ""TFT17_MeleeTrait"", ""style"": 1}, {""name"": ""TFT17_Primordian"", ""style"": 4}, {""name"": ""TFT17_RangedTrait"", ""style"": 0}, {""name"": ""TFT17_RhaastUniqueTrait"", ""style"": 3}, {""name"": ""TFT17_TahmKenchUniqueTrait"", ""style"": 3}]",NA1_5550565612,Linux Version 16.9.771.8383 (Apr 29 2026/11:01:44) [PUBLIC] <Releases/16.9>,1777568009911,UO7yBBvnqnqIXEgBGxScQHc_0b37afZrQYZ7nscxvNBsu6QL-ULln-aWON905YNVPvfjZiwTesXztg,0
6,0,8,15,26,0.3076923076923077,TFT17_Astronaut,3,1.875,8,0.625,37,0,"{""TFT17_Poppy"": [], ""TFT17_Veigar"": [""TFT_Item_SpearOfShojin"", ""TFT_Item_JeweledGauntlet"", ""TFT_Item_RabadonsDeathcap""], ""TFT17_Gnar"": [], ""TFT17_IvernMinion"": [], ""TFT17_Fizz"": [], ""TFT17_Rammus"": [""TFT_Item_DragonsClaw"", ""TFT_Item_BrambleVest"", ""TFT_Item_NightHarvester""], ""TFT17_Corki"": [""TFT_Item_Deathblade"", ""TFT_Item_PowerGauntlet"", ""TFT_Item_SpearOfShojin""], ""TFT17_Riven"": []}","[{""name"": ""TFT17_APTrait"", ""style"": 0}, {""name"": ""TFT17_AssassinTrait"", ""style"": 1}, {""name"": ""TFT17_Astronaut"", ""style"": 4}, {""name"": ""TFT17_Fateweaver"", ""style"": 0}, {""name"": ""TFT17_FlexTrait"", ""style"": 0}, {""name"": ""TFT17_RangedTrait"", ""style"": 0}, {""name"": ""TFT17_ResistTank"", ""style"": 1}, {""name"": ""TFT17_SummonTrait"", ""style"": 0}, {""name"": ""TFT17_Timebreaker"", ""style"": 0}]",NA1_5550565612,Linux Version 16.9.771.8383 (Apr 29 2026/11:01:44) [PUBLIC] <Releases/16.9>,1777568009911,l2lo8HSeRU6ILJel9G45FZjlBb1C3JshSuxjPmbh13HTEtM1j1N6wwbZtYprahZLWLcK_tf5_adcLA,0
5,0,8,47,31,0.25806451612903225,TFT17_RhaastUniqueTrait,9,1.6666666666666667,9,0.47619047619047605,94,2,"{""TFT17_Lissandra"": [""TFT_Item_HextechGunblade"", ""TFT_Item_JeweledGauntlet""], ""TFT17_Pyke"": [], ""TFT17_IvernMinion"": [], ""TFT17_Mordekaiser"": [], ""TFT17_Illaoi"": [""TFT_Item_Redemption"", ""TFT_Item_GargoyleStoneplate"", ""TFT_Item_BrambleVest""], ""TFT17_Viktor"": [""TFT_Item_RabadonsDeathcap"", ""TFT_Item_JeweledGauntlet"", ""TFT17_Item_PsyOps_ChemicalCapacitorMod""], ""TFT17_Rhaast"": [""TFT_Item_ThiefsGloves"", ""TFT_Item_RedBuff"", ""TFT_Item_BrambleVest""], ""TFT17_Nami"": [""TFT_Item_JeweledGauntlet"", ""TFT_Item_MadredsBloodrazor"", ""TFT_Item_SpearOfShojin""], ""TFT17_Summon"": []}","[{""name"": ""TFT17_APTrait"", ""style"": 1}, {""name"": ""TFT17_AnimaSquad"", ""style"": 0}, {""name"": ""TFT17_Astronaut"", ""style"": 0}, {""name"": ""TFT17_DarkStar"", ""style"": 1}, {""name"": ""TFT17_FlexTrait"", ""style"": 1}, {""name"": ""TFT17_ManaTrait"", ""style"": 1}, {""name"": ""TFT17_PsyOps"", ""style"": 1}, {""name"": ""TFT17_RhaastUniqueTrait"", ""style"": 3}, {""name"": ""TFT17_ShieldTank"", ""style"": 1}, {""name"": ""TFT17_SpaceGroove"", ""style"": 1}, {""name"": ""TFT17_SummonTrait"", ""style"": 1}]",NA1_5550606346,Linux Version 16.9.771.8383 (Apr 29 2026/11:01:44) [PUBLIC] <Releases/16.9>,1777574636322,ZBCFLA560_KY2iiBHtAiZZDkaxvmhkW_AiS5xXbAbu0ae5ZBqb2mwUtgf4eVWSfhIk_OKwvVFuzQ7g,0
1,1,9,4,37,0.24324324324324326,TFT17_ASTrait,6,2.111111111111111,9,0.3209876543209875,206,3,"{""TFT17_Belveth"": [], ""TFT17_Jinx"": [""TFT_Item_SpearOfShojin""], ""TFT17_Gragas"": [], ""TFT17_MissFortune"": [""TFT_Item_Quicksilver"", ""TFT_Item_Deathblade"", ""TFT_Item_GuinsoosRageblade""], ""TFT17_Maokai"": [""TFT_Item_IonicSpark"", ""TFT_Item_WarmogsArmor""], ""TFT17_Urgot"": [""TFT_Item_ThiefsGloves"", ""TFT_Item_Bloodthirster"", ""TFT_Item_TitansResolve""], ""TFT17_Diana"": [""TFT_Item_GuardianAngel"", ""TFT_Item_UnstableConcoction"", ""TFT_Item_JeweledGauntlet""], ""TFT17_Kindred"": [""TFT_Item_ThiefsGloves"", ""TFT_Item_PowerGauntlet"", ""TFT_Item_LastWhisper""], ""TFT17_TahmKench"": [""TFT_Item_WarmogsArmor"", ""TFT_Item_WarmogsArmor"", ""TFT_Item_RedBuff""]}","[{""name"": ""TFT17_ADMIN"", ""style"": 0}, {""name"": ""TFT17_ASTrait"", ""style"": 4}, {""name"": ""TFT17_AnimaSquad"", ""style"": 0}, {""name"": ""TFT17_DRX"", ""style"": 1}, {""name"": ""TFT17_HPTank"", ""style"": 2}, {""name"": ""TFT17_Mecha"", ""style"": 0}, {""name"": ""TFT17_MeleeTrait"", ""style"": 1}, {""name"": ""TFT17_MissFortuneUndeterminedTrait"", ""style"": 0}, {""name"": ""TFT17_MissFortuneUniqueTrait"", ""style"": 3}, {""name"": ""TFT17_Primordian"", ""style"": 0}, {""name"": ""TFT17_PsyOps"", ""style"": 0}, {""name"": ""TFT17_TahmKenchUniqueTrait"", ""style"": 3}]",NA1_5550606346,Linux Version 16.9.771.8383 (Apr 29 2026/11:01:44) [PUBLIC] <Releases/16.9>,1777574636322,m9UXbEa4h5o1CVWGYrbMeZ3P5wNQAtQ06K-KUsA-BYwiQi9LbjrBKm0xr_2bG7x-00e4cbUCkwUmFg,0
7,0,8,1,27,0.2962962962962963,TFT17_Primordian,8,2.0,8,0.6964285714285714,48,0,"{""TFT17_Briar"": [""TFT_Item_Bloodthirster"", ""TFT_Item_TitansResolve"", ""TFT_Item_SteraksGage""], ""TFT17_RekSai"": [""TFT_Item_SpectralGauntlet""], ""TFT17_Belveth"": [""TFT_Item_MadredsBloodrazor"", ""TFT_Item_GuinsoosRageblade"", ""TFT_Item_HextechGunblade""], ""TFT17_Akali"": [], ""TFT17_Kaisa"": [], ""TFT17_Rhaast"": [], ""TFT17_Kindred"": [], ""TFT17_TahmKench"": []}","[{""name"": ""TFT17_ASTrait"", ""style"": 1}, {""name"": ""TFT17_AnimaSquad"", ""style"": 0}, {""name"": ""TFT17_AssassinTrait"", ""style"": 1}, {""name"": ""TFT17_DRX"", ""style"": 1}, {""name"": ""TFT17_DarkStar"", ""style"": 0}, {""name"": ""TFT17_HPTank"", ""style"": 1}, {""name"": ""TFT17_MeleeTrait"", ""style"": 1}, {""name"": ""TFT17_Primordian"", ""style"": 4}, {""name"": ""TFT17_RhaastUniqueTrait"", ""style"": 3}, {""name"": ""TFT17_TahmKenchUniqueTrait"", ""style"": 3}]",NA1_5550606346,Linux Version 16.9.771.8383 (Apr 29 2026/11:01:44) [PUBLIC] <Releases/16.9>,1777574636322,dtdwKoNpdQd37Z6ZRd2j6yK-df0Z86lx4WqlSgBSVVO0KNeo3_qqgW6SCFxshSFUE51gsczpEpjJPQ,0
2,1,8,0,37,0.21621621621621623,TFT17_DarkStar,5,2.0,9,0.537037037037037,142,1,"{""TFT17_Chogath"": [], ""TFT17_Lissandra"": [""TFT_Item_NeedlesslyLargeRod""], ""TFT17_IvernMinion"": [], ""TFT17_Mordekaiser"": [""TFT_Item_Crownguard"", ""TFT_Item_FrozenHeart""], ""TFT17_Illaoi"": [""TFT_Item_WarmogsArmor"", ""TFT_Item_RedBuff"", ""TFT_Item_Crownguard""], ""TFT17_Kaisa"": [""TFT_Item_MadredsBloodrazor"", ""TFT_Item_InfinityEdge"", ""TFT_Item_PowerGauntlet""], ""TFT17_Karma"": [""TFT_Item_ArchangelsStaff"", ""TFT_Item_JeweledGauntlet"", ""TFT_Item_SpearOfShojin""], ""TFT17_Riven"": [], ""TFT17_Summon"": []}","[{""name"": ""TFT17_APTrait"", ""style"": 0}, {""name"": ""TFT17_AnimaSquad"", ""style"": 0}, {""name"": ""TFT17_AssassinTrait"", ""style"": 1}, {""name"": ""TFT17_Astronaut"", ""style"": 0}, {""name"": ""TFT17_DarkStar"", ""style"": 2}, {""name"": ""TFT17_FlexTrait"", ""style"": 1}, {""name"": ""TFT17_HPTank"", ""style"": 0}, {""name"": ""TFT17_ManaTrait"", ""style"": 0}, {""name"": ""TFT17_ShieldTank"", ""style"": 1}, {""name"": ""TFT17_SummonTrait"", ""style"": 1}, {""name"": ""TFT17_Timebreaker"", ""style"": 0}]",NA1_5550606346,Linux Version 16.9.771.8383 (Apr 29 2026/11:01:44) [PUBLIC] <Releases/16.9>,1777574636322,P9IsETCmmemUQhSANDB60SgUktZiypZYUQ936ILDnSHiUTTn8lO_kegYBv5eDYYGuKXxT258JpdvPQ,0
8,0,8,71,26,0.3076923076923077,TFT17_DarkStar,5,1.5555555555555556,9,0.6222222222222222,39,0,"{""TFT17_Chogath"": [], ""TFT17_Lissandra"": [], ""TFT17_IvernMinion"": [], ""TFT17_Mordekaiser"": [""TFT_Item_BrambleVest"", ""TFT_Item_WarmogsArmor"", ""TFT_Item_SteraksGage""], ""TFT17_Illaoi"": [""TFT_Item_DragonsClaw"", ""TFT17_Item_DarkStarEmblemItem"", ""TFT_Item_WarmogsArmor""], ""TFT17_Kaisa"": [""TFT_Item_BlueBuff""], ""TFT17_Karma"": [], ""TFT17_Jhin"": [""TFT_Item_RapidFireCannon"", ""TFT_Item_LastWhisper"", ""TFT_Item_BlueBuff""], ""TFT17_Summon"": []}","[{""name"": ""TFT17_APTrait"", ""style"": 0}, {""name"": ""TFT17_AnimaSquad"", ""style"": 0}, {""name"": ""TFT17_AssassinTrait"", ""style"": 0}, {""name"": ""TFT17_Astronaut"", ""style"": 0}, {""name"": ""TFT17_DarkStar"", ""style"": 4}, {""name"": ""TFT17_FlexTrait"", ""style"": 1}, {""name"": ""TFT17_HPTank"", ""style"": 0}, {""name"": ""TFT17_JhinUniqueTrait"", ""style"": 3}, {""name"": ""TFT17_ManaTrait"", ""style"": 0}, {""name"": ""TFT17_RangedTrait"", ""style"": 0}, {""name"": ""TFT17_ShieldTank"", ""style"": 1}, {""name"": ""TFT17_SummonTrait"", ""style"": 1}]",NA1_5550606346,Linux Version 16.9.771.8383 (Apr 29 2026/11:01:44) [PUBLIC] <Releases/16.9>,1777574636322,TuE-_sqgOI26gYLh8gSj6K6dAJJzkD3YKwJfkZPYmxVKNs2Y6_UDiuIWDNfvDczJvNHVp_1hBIY8fQ,1
4,1,8,8,31,0.25806451612903225,TFT17_MissFortuneUniqueTrait,8,1.8888888888888888,9,0.537037037037037,86,0,"{""TFT17_Gnar"": [], ""TFT17_Jax"": [], ""TFT17_Mordekaiser"": [], ""TFT17_MissFortune"": [], ""TFT17_Rhaast"": [""TFT_Item_ThiefsGloves"", ""TFT_Item_StatikkShiv"", ""TFT_Item_Leviathan""], ""TFT17_Rammus"": [""TFT_Item_SpectralGauntlet"", ""TFT_Item_Redemption"", ""TFT_Item_RedBuff""], ""TFT17_Corki"": [""TFT_Item_GuinsoosRageblade"", ""TFT_Item_BFSword""], ""TFT17_Nunu"": [""TFT_Item_Morellonomicon""], ""TFT17_Xayah"": [""TFT_Item_GuinsoosRageblade"", ""TFT_Item_HextechGunblade"", ""TFT_Item_Deathblade""]}","[{""name"": ""TFT17_Astronaut"", ""style"": 1}, {""name"": ""TFT17_DarkStar"", ""style"": 0}, {""name"": ""TFT17_Fateweaver"", ""style"": 0}, {""name"": ""TFT17_ManaTrait"", ""style"": 1}, {""name"": ""TFT17_MissFortuneUndeterminedTrait"", ""style"": 0}, {""name"": ""TFT17_MissFortuneUniqueTrait"", ""style"": 3}, {""name"": ""TFT17_RangedTrait"", ""style"": 1}, {""name"": ""TFT17_ResistTank"", ""style"": 1}, {""name"": ""TFT17_RhaastUniqueTrait"", ""style"": 3}, {""name"": ""TFT17_ShieldTank"", ""style"": 1}, {""name"": ""TFT17_Stargazer_Serpent"", ""style"": 1}]",NA1_5550606346,Linux Version 16.9.771.8383 (Apr 29 2026/11:01:44) [PUBLIC] <Releases/16.9>,1777574636322,-iKLlJ9dAf4_4S184C08DnDmh5MtJXxuK-9Bm-eD43ff6xMtb5U1ixuf27Aptadf6mOu9mQ9_oqH-Q,0
6,0,8,2,28,0.2857142857142857,TFT17_ADMIN,5,1.8888888888888888,9,0.5858585858585859,65,0,"{""TFT17_Teemo"": [""TFT_Item_MadredsBloodrazor"", ""TFT_Item_GuinsoosRageblade"", ""TFT_Item_ArchangelsStaff""], ""TFT17_Nasus"": [""TFT_Item_ThiefsGloves"", ""TFT_Item_Crownguard"", ""TFT_Item_GuinsoosRageblade""], ""TFT17_Leona"": [""TFT_Item_WarmogsArmor"", ""TFT_Item_DragonsClaw"", ""TFT_Item_NightHarvester""], ""TFT17_Zoe"": [], ""TFT17_Mordekaiser"": [], ""TFT17_Illaoi"": [], ""TFT17_Nunu"": [], ""TFT17_Leblanc"": [""TFT_Item_HextechGunblade"", ""TFT_Item_StatikkShiv""], ""TFT17_Summon"": []}","[{""name"": ""TFT17_ADMIN"", ""style"": 4}, {""name"": ""TFT17_AnimaSquad"", ""style"": 0}, {""name"": ""TFT17_DarkStar"", ""style"": 0}, {""name"": ""TFT17_ManaTrait"", ""style"": 1}, {""name"": ""TFT17_ShieldTank"", ""style"": 2}, {""name"": ""TFT17_SpaceGroove"", ""style"": 1}, {""name"": ""TFT17_Stargazer_Serpent"", ""style"": 0}, {""name"": ""TFT17_SummonTrait"", ""style"": 1}]",NA1_5550606346,Linux Version 16.9.771.8383 (Apr 29 2026/11:01:44) [PUBLIC] <Releases/16.9>,1777574636322,W4BmOM8YQGZ_UYnBwRyjCq80tut-ZOqEa2v-ZY6K9p_fLPbj0YHg4NBJMbWCwsaB4RIrkwAXQequrQ,0
3,1,10,1,31,0.3225806451612903,TFT17_DRX,7,1.8,10,0.7249999999999999,98,0,"{""TFT17_Caitlyn"": [], ""TFT17_Aatrox"": [], ""TFT17_Belveth"": [], ""TFT17_Akali"": [], ""TFT17_Jax"": [], ""TFT17_Pantheon"": [], ""TFT17_Maokai"": [""TFT_Item_RedBuff"", ""TFT_Item_Redemption"", ""TFT_Item_DragonsClaw""], ""TFT17_Rhaast"": [], ""TFT17_Corki"": [""TFT_Item_SpearOfShojin"", ""TFT_Item_Deathblade""], ""TFT17_Kindred"": [""TFT_Item_GuinsoosRageblade"", ""TFT_Item_LastWhisper"", ""TFT_Item_RunaansHurricane""]}","[{""name"": ""TFT17_APTrait"", ""style"": 0}, {""name"": ""TFT17_ASTrait"", ""style"": 1}, {""name"": ""TFT17_Astronaut"", ""style"": 0}, {""name"": ""TFT17_DRX"", ""style"": 4}, {""name"": ""TFT17_Fateweaver"", ""style"": 1}, {""name"": ""TFT17_HPTank"", ""style"": 1}, {""name"": ""TFT17_MeleeTrait"", ""style"": 1}, {""name"": ""TFT17_Primordian"", ""style"": 0}, {""name"": ""TFT17_ResistTank"", ""style"": 1}, {""name"": ""TFT17_RhaastUniqueTrait"", ""style"": 3}, {""name"": ""TFT17_Stargazer_Serpent"", ""style"": 0}, {""name"": ""TFT17_Timebreaker"", ""style"": 0}]",NA1_5550606346,Linux Version 16.9.771.8383 (Apr 29 2026/11:01:44) [PUBLIC] <Releases/16.9>,1777574636322,nB7qaGxKyUprEyI9R5xJiUayIHEv138T-a2jBf7pjusxPIcJ7cK9EvVeJcmAuw3JRMQVeOiPKiG7tA,0
5,0,9,23,30,0.3,TFT17_FioraUniqueTrait,8,1.3,10,0.44999999999999996,90,0,"{""TFT17_Aatrox"": [""TFT17_Item_ShieldTankEmblemItem"", ""TFT17_Item_AnimaSquadEmblemItem""], ""TFT17_TwistedFate"": [], ""TFT17_Jax"": [""TFT_Item_Crownguard"", ""TFT_Item_RedBuff"", ""TFT_Item_BrambleVest""], ""TFT17_IvernMinion"": [], ""TFT17_Illaoi"": [""TFT17_EkkoOffering_AnomalyItem"", ""TFT_Item_Redemption"", ""TFT_Item_FrozenHeart""], ""TFT17_Fiora"": [], ""TFT17_Jhin"": [""TFT_Item_Deathblade"", ""TFT_Item_InfinityEdge""], ""TFT17_Sona"": [""TFT5_Item_ThiefsGlovesRadiant"", ""TFT5_Item_AdaptiveHelmRadiant"", ""TFT5_Item_RunaansHurricaneRadiant""], ""TFT17_Vex"": [""TFT7_Item_ShimmerscaleGamblersBlade"", ""TFT_Item_JeweledGauntlet"", ""TFT_Item_ArchangelsStaff""], ""TFT17_Summon"": []}","[{""name"": ""TFT17_AnimaSquad"", ""style"": 1}, {""name"": ""TFT17_Astronaut"", ""style"": 0}, {""name"": ""TFT17_DRX"", ""style"": 0}, {""name"": ""TFT17_DarkStar"", ""style"": 0}, {""name"": ""TFT17_Fateweaver"", ""style"": 0}, {""name"": ""TFT17_FioraUniqueTrait"", ""style"": 3}, {""name"": ""TFT17_FlexTrait"", ""style"": 0}, {""name"": ""TFT17_JhinUniqueTrait"", ""style"": 3}, {""name"": ""TFT17_MeleeTrait"", ""style"": 0}, {""name"": ""TFT17_PsyOps"", ""style"": 0}, {""name"": ""TFT17_RangedTrait"", ""style"": 0}, {""name"": ""TFT17_ResistTank"", ""style"": 1}, {""name"": ""TFT17_ShieldTank"", ""style"": 1}, {""name"": ""TFT17_SonaUniqueTrait"", ""style"": 3}, {""name"": ""TFT17_Stargazer_Wolf"", ""style"": 0}, {""name"": ""TFT17_SummonTrait"", ""style"": 1}, {""name"": ""TFT17_VexUniqueTrait"", ""style"": 3}]",NA1_5551194388,Linux Version 16.9.772.1032 (Apr 29 2026/20:03:33) [PUBLIC] <Releases/16.9>,1777648339969,aONIaJqRtX4K-C62F0wFqL0ceCRSEHbPop7uOMxkcXZ_roKjIYT2HYWkoGVrjBLqBvAkJVzEVsJk3Q,0
